Grid_ID,Temperature_Difference_Mid_Century,Temperature_Difference_End_of_Century
72187,4.7760315,10.654419
72188,4.7904053,10.683746
72189,4.8045654,10.712128
72190,4.820709,10.733551
72191,4.8381653,10.771881
72192,4.7588196,10.4253845
72193,4.769348,10.429932
72194,4.7784424,10.429443
72195,4.7858887,10.428833
72196,4.7960205,10.434448
72197,4.8065796,10.4331665
72198,4.8206177,10.440491
72199,4.824524,10.44342
72200,4.833679,10.444153
72201,4.840027,10.447876
72202,4.848938,10.4435425
72203,4.863922,10.44574
72204,4.875244,10.460571
72205,4.881439,10.456848
72206,4.893341,10.463928
72207,4.9050293,10.472443
72208,4.91098,10.469452
72209,4.9208374,10.468048
72210,4.932831,10.460815
72211,4.94751,10.455322
72212,4.959381,10.448456
72213,4.9754944,10.4392395
72214,4.9833984,10.424164
72215,5.001587,10.415436
72216,5.0155334,10.40863
72217,5.0313416,10.400757
72218,5.046936,10.393677
72219,5.0567627,10.382202
72220,5.0701904,10.370697
72221,5.085846,10.364777
72222,5.0971375,10.354858
72223,5.10791,10.3428955
72224,5.1173706,10.334503
72225,5.127075,10.326263
72226,5.136688,10.318115
72227,5.142914,10.306641
72228,5.1512146,10.297241
72229,5.161804,10.282288
72230,5.164398,10.270996
72231,5.1757812,10.25589
72232,5.1815796,10.245605
72233,5.1834106,10.229187
72234,5.1891785,10.211151
72235,5.191559,10.200562
72236,5.193695,10.186371
72237,5.1956787,10.16687
72238,5.199402,10.153778
72239,5.203583,10.146271
72240,5.20697,10.134033
72241,5.2068176,10.120056
72242,5.20401,10.101318
72243,5.199951,10.0867
72244,5.199707,10.072998
72245,5.2008667,10.060852
72246,5.200653,10.044891
72247,5.2007446,10.032623
72248,5.2016907,10.019867
72249,5.198578,10.004089
72250,5.198303,9.986389
72251,5.19812,9.970917
72252,5.1968384,9.95639
72253,5.192627,9.937317
72254,5.19693,9.924896
72255,5.1948853,9.910858
72256,5.192932,9.896454
72257,5.188385,9.880646
72258,5.183258,9.858673
72259,5.1833496,9.847137
72260,5.187561,9.839966
72261,5.1893005,9.828918
72262,5.1853943,9.808929
72263,5.1812744,9.795563
72264,5.1765747,9.7821045
72265,5.1695557,9.76532
72266,5.1688232,9.752563
72267,5.1665955,9.746704
72268,5.158478,9.732422
72269,5.155487,9.717957
72270,5.1510925,9.707703
72271,5.145691,9.692535
72272,5.1411743,9.683777
72273,5.1359253,9.6658325
72274,5.135254,9.657898
72275,5.13266,9.648468
72276,5.1285095,9.638977
72277,5.1277466,9.628479
72278,5.1221313,9.617157
72279,5.1121826,9.600525
72280,5.112549,9.593475
72281,5.1075134,9.581329
72282,5.098175,9.567413
72283,5.0932007,9.552429
72284,5.083252,9.541504
72285,5.0713196,9.520477
72286,5.0601196,9.506195
72287,5.0517273,9.4904175
72288,5.049408,9.478699
72289,5.040741,9.46286
72290,5.031189,9.450928
72291,5.0204773,9.43454
72292,5.0079346,9.414429
72293,4.9983826,9.400299
72294,4.9901123,9.388611
72295,4.9765015,9.37146
72296,4.9670715,9.36026
72297,4.9566345,9.346497
72298,4.9440002,9.333527
72299,4.935547,9.322144
72300,4.9288635,9.310181
72301,4.915558,9.295776
72302,4.9105835,9.290497
72303,4.9036865,9.2786255
72304,4.890442,9.270477
72305,4.8796387,9.260864
72306,4.871887,9.251923
72307,4.857727,9.240326
72308,4.848419,9.230896
72309,4.8348083,9.220703
72310,4.8294373,9.215027
72311,4.816864,9.203552
72312,4.807007,9.195587
72313,4.7970886,9.187042
72314,4.789154,9.181671
72315,4.7769775,9.174683
72316,4.76297,9.165131
72317,4.756073,9.159088
72318,4.745941,9.152954
72319,4.7346497,9.148041
72320,4.7233887,9.143738
72321,4.715637,9.139221
72322,4.703369,9.136719
72323,4.6961975,9.134369
72324,4.690399,9.132599
72325,4.6809387,9.127106
72326,4.6670227,9.121582
72327,4.654663,9.115173
72328,4.6457825,9.112122
72329,4.632538,9.107544
72330,4.623596,9.105652
72331,4.616516,9.10376
72332,4.6111755,9.102295
72333,4.600952,9.101196
72334,4.5947876,9.102356
72335,4.587219,9.10141
72336,4.581085,9.1033325
72337,4.5753174,9.101929
72338,4.571747,9.105804
72339,4.56546,9.110962
72340,4.5614624,9.112701
72341,4.5592346,9.116638
72342,4.5520935,9.119873
72343,4.5494995,9.127014
72344,4.5431213,9.131683
72345,4.542877,9.13797
72346,4.5386963,9.14386
72347,4.5369263,9.143463
72348,4.5267334,9.144928
72349,4.52771,9.152496
72350,4.522064,9.154266
72351,4.51886,9.161377
72352,4.5189514,9.1692505
72353,4.5135803,9.1727295
72354,4.5092773,9.17807
72355,4.50412,9.180115
72356,4.4973145,9.181976
72357,4.4931335,9.181702
72358,4.489624,9.184418
72359,4.489685,9.191925
72360,4.4859314,9.195465
72361,4.481262,9.198151
72362,4.4736633,9.1996155
72363,4.4674683,9.200134
72364,4.4618225,9.203827
72365,4.4654236,9.207672
72366,4.4615784,9.214508
72367,4.4651794,9.222321
72368,4.4614563,9.228546
72369,4.4520264,9.228485
72370,4.4506226,9.234985
72371,4.4517517,9.237396
72372,4.452301,9.238922
72373,4.455658,9.24884
72374,4.4539185,9.254089
72375,4.454376,9.25824
72376,4.4477844,9.2621155
72377,4.4442444,9.264252
72378,4.445465,9.270935
72379,4.448395,9.28006
72380,4.444977,9.28363
72381,4.442169,9.2855835
72382,4.4425964,9.292694
72383,4.4446716,9.297821
72384,4.443451,9.30304
72385,4.4490967,9.306915
72386,4.452423,9.31488
72387,4.451599,9.316742
72388,4.4562073,9.324493
72389,4.449951,9.323212
72390,4.4525757,9.33017
72391,4.457245,9.339294
72392,4.4595337,9.34671
72393,4.458557,9.352997
72394,4.4543457,9.3533325
72395,4.4458313,9.3526
72396,4.4503174,9.363464
72397,4.4531555,9.374115
72398,4.4532776,9.381073
72399,4.4527893,9.387787
72400,4.455902,9.397949
72401,4.456604,9.404449
72402,4.4556885,9.411285
72403,4.457306,9.421295
72404,4.4508667,9.42215
72405,4.4544983,9.431366
72406,4.455658,9.438385
72407,4.4576416,9.441986
72408,4.454376,9.447266
72409,4.449127,9.451111
72410,4.450226,9.459747
72411,4.444977,9.45932
72412,4.4495544,9.467865
72413,4.4482727,9.47525
72414,4.448303,9.479431
72415,4.449524,9.485443
72416,4.4472656,9.484985
72417,4.442383,9.484375
72418,4.4383545,9.482391
72419,4.4450073,9.495483
72420,4.441559,9.497284
72421,4.4395447,9.498474
72422,4.434265,9.496307
72423,4.4302063,9.498535
72424,4.420166,9.495178
72425,4.41626,9.492279
72426,4.409973,9.490173
72427,4.4049683,9.488159
72428,4.398773,9.489349
72429,4.3931274,9.4904175
72430,4.39447,9.4930725
72431,4.388672,9.489807
72432,4.383789,9.493408
72433,4.3776245,9.491119
72434,4.366913,9.48822
72435,4.361023,9.49173
72436,4.3569946,9.496368
72437,4.3460693,9.494873
72438,4.3398438,9.496643
72439,4.3368835,9.506073
72440,4.3245544,9.505341
72441,4.317688,9.506165
72442,4.3092346,9.50705
72443,4.3000793,9.5069275
72444,4.286682,9.504089
72445,4.2707214,9.498169
72446,4.264496,9.499084
72447,4.262848,9.503387
72448,4.2585754,9.506012
72449,4.2532654,9.506958
72450,4.2446594,9.507263
72451,4.2368164,9.50882
72452,4.235077,9.509552
72453,4.225525,9.506805
72454,4.21521,9.5069275
72455,4.2052917,9.508545
72456,4.1976013,9.506409
72457,4.193054,9.510834
72458,4.1836853,9.51062
72459,4.177704,9.50882
72460,4.1671143,9.500824
72461,4.1586914,9.496826
72462,4.148529,9.494537
72463,4.138489,9.494049
72464,4.1316833,9.494476
72465,4.126892,9.496399
72466,4.126953,9.496796
72467,4.1212463,9.491852
72468,4.1149597,9.486481
72469,4.10614,9.485291
72470,4.099884,9.481903
72471,4.09787,9.483826
72472,4.090973,9.477295
72473,4.086334,9.478943
72474,4.0812073,9.478119
72475,4.0773315,9.477203
72476,4.0716248,9.47702
72477,4.0664673,9.478119
72478,4.0589905,9.476898
72479,4.057556,9.477814
72480,4.064392,9.484314
72481,4.060211,9.493256
72482,4.0686646,9.501099
72483,4.066742,9.504089
72484,4.0620728,9.506073
72485,4.0651245,9.514587
72486,4.0701904,9.52359
72487,4.0724792,9.532593
72488,4.0808716,9.545349
72489,4.087372,9.555023
72490,4.088257,9.56485
72491,4.086548,9.567261
72492,4.087158,9.574341
72493,4.098297,9.588928
72494,4.0979614,9.595123
72495,4.094879,9.605499
72496,4.0986633,9.614746
72497,4.10614,9.625366
72498,4.1098633,9.6362915
72499,4.1128845,9.6467285
72500,4.1169434,9.6553955
72501,4.122467,9.664795
72502,4.124115,9.670776
72503,4.125519,9.67746
72504,4.1330566,9.693085
72505,4.1322327,9.703888
72506,4.132477,9.716553
72507,4.132324,9.726837
72508,4.1404114,9.738129
72509,4.1430664,9.746185
72510,4.1483765,9.762817
72511,4.1535034,9.773071
72512,4.1553955,9.779633
72513,4.1557007,9.7873535
72514,4.1595764,9.798248
72515,4.1645813,9.809021
72516,4.1703186,9.81723
72517,4.174988,9.8272705
72518,4.1852417,9.831085
72519,4.192047,9.842224
72520,4.195587,9.8498535
72521,4.194397,9.848175
72522,4.193878,9.853668
72523,4.204895,9.868378
72524,4.2086487,9.87442
72525,4.215515,9.884918
72526,4.2211304,9.893433
72527,4.2283325,9.900452
72528,4.237152,9.906525
72529,4.236969,9.910126
72530,4.245575,9.917389
72531,4.2523193,9.921661
72532,4.260071,9.928009
72533,4.2643433,9.930695
72534,4.272064,9.931946
72535,4.284027,9.938232
72536,4.295166,9.942902
72537,4.3084717,9.948944
72538,4.321045,9.958801
72539,4.3308716,9.963654
72540,4.340576,9.967621
72541,4.3535767,9.981323
72542,4.3674316,9.988464
72543,4.3751526,9.993408
72544,4.3832397,9.999939
72545,4.4006653,10.012665
72546,4.414459,10.023865
72547,4.42157,10.036194
72548,4.4364014,10.052216
72549,4.449585,10.062347
72550,4.4620056,10.080017
72551,4.4741516,10.098511
72552,4.4883423,10.113037
72553,4.5055847,10.130646
72554,4.514618,10.14209
72555,4.529358,10.161133
72556,4.539337,10.173981
72557,4.553955,10.190491
72558,4.5641785,10.201691
72559,4.578003,10.224274
72560,4.592804,10.241333
72561,4.6019897,10.26001
72562,4.609833,10.278778
72563,4.6209106,10.296356
72564,4.6323853,10.309814
72565,4.6512146,10.332367
72566,4.665924,10.351532
72567,4.6731873,10.360321
72568,4.686615,10.374725
72569,4.699127,10.385803
72570,4.7075195,10.39801
72571,4.719391,10.405762
72572,4.7276306,10.409149
72573,4.7330627,10.408783
72574,4.7463074,10.416504
72575,4.7512207,10.422607
72576,4.76532,10.22699
72577,4.7728577,10.229279
72578,4.7780457,10.228424
72579,4.789673,10.232666
72580,4.7957153,10.22998
72581,4.8007812,10.228027
72582,4.8094482,10.228729
72583,4.8163757,10.224182
72584,4.8228455,10.221924
72585,4.827179,10.217682
72586,4.8385315,10.216583
72587,4.8499756,10.217194
72588,4.855377,10.213745
72589,4.8674316,10.214661
72590,4.872589,10.209351
72591,4.879547,10.206116
72592,4.8882446,10.209534
72593,4.894928,10.208984
72594,4.901184,10.208038
72595,4.904175,10.204254
72596,4.911499,10.2005005
72597,4.914459,10.1970215
72598,4.925232,10.200043
72599,4.9264526,10.188477
72600,4.9353027,10.18512
72601,4.9403687,10.181854
72602,4.947876,10.17868
72603,4.9550476,10.174622
72604,4.9590454,10.170563
72605,4.9646606,10.16626
72606,4.973816,10.163422
72607,4.9768677,10.156647
72608,4.983124,10.149658
72609,4.9871826,10.144897
72610,4.9854736,10.14035
72611,4.988739,10.133057
72612,4.996063,10.130371
72613,4.9962463,10.120575
72614,4.995514,10.11026
72615,4.9959717,10.10376
72616,5.0048523,10.098389
72617,5.010742,10.093475
72618,5.0138245,10.088593
72619,5.014984,10.083038
72620,5.0233765,10.077301
72621,5.0295715,10.072357
72622,5.0299377,10.0598755
72623,5.0298767,10.050293
72624,5.03714,10.043182
72625,5.0420837,10.034637
72626,5.0438538,10.027618
72627,5.0502625,10.020294
72628,5.0516663,10.010681
72629,5.0568237,10.004028
72630,5.057892,9.991028
72631,5.060974,9.983826
72632,5.059967,9.970581
72633,5.058655,9.957153
72634,5.057678,9.9436035
72635,5.055786,9.933411
72636,5.06015,9.925354
72637,5.055725,9.910187
72638,5.056488,9.902283
72639,5.053467,9.892578
72640,5.0555725,9.885681
72641,5.05484,9.872894
72642,5.057129,9.863831
72643,5.0555115,9.854797
72644,5.0541077,9.846039
72645,5.050934,9.835358
72646,5.051758,9.825775
72647,5.0483704,9.812592
72648,5.046234,9.803009
72649,5.0466003,9.793671
72650,5.045105,9.778198
72651,5.0436096,9.766785
72652,5.0428467,9.758362
72653,5.0432434,9.747894
72654,5.037689,9.735718
72655,5.0348206,9.726227
72656,5.030243,9.714569
72657,5.026184,9.706299
72658,5.023224,9.695068
72659,5.020935,9.687012
72660,5.015106,9.673309
72661,5.012329,9.662262
72662,5.0090637,9.652649
72663,5.0118103,9.647461
72664,5.0096436,9.63855
72665,5.007019,9.62381
72666,5.001953,9.613342
72667,4.995056,9.602203
72668,4.9878235,9.593597
72669,4.985718,9.587982
72670,4.9841003,9.580414
72671,4.9804688,9.570007
72672,4.975006,9.558716
72673,4.9703674,9.551544
72674,4.968811,9.5425415
72675,4.963043,9.5329895
72676,4.954376,9.519745
72677,4.9473877,9.50946
72678,4.940979,9.496887
72679,4.9382935,9.488739
72680,4.930603,9.479248
72681,4.9251404,9.470673
72682,4.9203186,9.467438
72683,4.9131775,9.4583435
72684,4.9041443,9.448578
72685,4.897827,9.438751
72686,4.889282,9.42807
72687,4.881775,9.420654
72688,4.877472,9.417603
72689,4.868805,9.410522
72690,4.858734,9.396851
72691,4.8482666,9.387878
72692,4.841034,9.381897
72693,4.831024,9.376038
72694,4.826172,9.370789
72695,4.818329,9.361603
72696,4.808899,9.358582
72697,4.8006897,9.351257
72698,4.7896423,9.34082
72699,4.785309,9.338074
72700,4.7840576,9.335846
72701,4.776703,9.332245
72702,4.7685547,9.327209
72703,4.7602234,9.32019
72704,4.750519,9.315308
72705,4.7395935,9.304474
72706,4.726959,9.297272
72707,4.720703,9.295471
72708,4.7139893,9.291107
72709,4.707062,9.2899475
72710,4.6911316,9.283508
72711,4.6867065,9.281921
72712,4.681885,9.281738
72713,4.6749573,9.276886
72714,4.6694336,9.275818
72715,4.665283,9.273682
72716,4.6564026,9.268463
72717,4.652191,9.272919
72718,4.645813,9.269226
72719,4.6354675,9.266968
72720,4.624634,9.263428
72721,4.6194153,9.264221
72722,4.613037,9.265869
72723,4.601776,9.264893
72724,4.59494,9.265472
72725,4.5891724,9.2682495
72726,4.58844,9.271423
72727,4.5846863,9.272583
72728,4.5734863,9.270294
72729,4.5668335,9.270966
72730,4.5581665,9.271027
72731,4.55484,9.270996
72732,4.550232,9.272949
72733,4.550232,9.274261
72734,4.543579,9.274994
72735,4.5359497,9.271942
72736,4.5303345,9.27478
72737,4.5272827,9.276398
72738,4.5234375,9.274078
72739,4.5196533,9.275665
72740,4.5136414,9.275665
72741,4.508148,9.27655
72742,4.5054016,9.278717
72743,4.500519,9.279816
72744,4.496063,9.276703
72745,4.492737,9.277863
72746,4.486969,9.277435
72747,4.483368,9.281342
72748,4.484131,9.287323
72749,4.478241,9.284027
72750,4.4743958,9.284271
72751,4.4722595,9.288269
72752,4.468048,9.29007
72753,4.464752,9.291901
72754,4.460449,9.29248
72755,4.4598083,9.296539
72756,4.4546814,9.292664
72757,4.451874,9.292877
72758,4.449402,9.2977295
72759,4.4449463,9.298279
72760,4.443878,9.304932
72761,4.444641,9.312744
72762,4.44223,9.317352
72763,4.4397583,9.317627
72764,4.437622,9.320862
72765,4.438507,9.327118
72766,4.4443665,9.336426
72767,4.4463196,9.345428
72768,4.4415283,9.346924
72769,4.4413147,9.352417
72770,4.4377136,9.35434
72771,4.440033,9.363068
72772,4.4447327,9.373779
72773,4.4479675,9.381683
72774,4.4516296,9.394104
72775,4.4479065,9.397675
72776,4.445648,9.402588
72777,4.446045,9.409424
72778,4.442108,9.413452
72779,4.4375,9.420105
72780,4.4401855,9.426117
72781,4.4425964,9.433502
72782,4.442383,9.440979
72783,4.4426575,9.448608
72784,4.439514,9.454895
72785,4.441162,9.462616
72786,4.444031,9.472992
72787,4.445801,9.479889
72788,4.445221,9.486176
72789,4.446747,9.491913
72790,4.4411926,9.496948
72791,4.43985,9.498932
72792,4.437866,9.506348
72793,4.438965,9.512756
72794,4.433441,9.515289
72795,4.436676,9.52475
72796,4.433258,9.527771
72797,4.42688,9.532227
72798,4.427368,9.534851
72799,4.435211,9.547241
72800,4.4342346,9.549225
72801,4.43631,9.552887
72802,4.4336243,9.554443
72803,4.43338,9.557068
72804,4.42984,9.557343
72805,4.427948,9.560944
72806,4.429138,9.56485
72807,4.432373,9.570923
72808,4.43338,9.575317
72809,4.431946,9.577698
72810,4.436157,9.5841675
72811,4.4375,9.584991
72812,4.430664,9.587463
72813,4.4231567,9.587097
72814,4.4224854,9.591492
72815,4.416107,9.593964
72816,4.4160767,9.596985
72817,4.4181213,9.600372
72818,4.413513,9.601379
72819,4.4086914,9.598358
72820,4.403839,9.59903
72821,4.403534,9.602844
72822,4.4021606,9.604095
72823,4.3999023,9.607849
72824,4.4009705,9.611908
72825,4.3996277,9.614868
72826,4.3979797,9.613617
72827,4.390106,9.610718
72828,4.389862,9.617554
72829,4.385376,9.618713
72830,4.381378,9.623505
72831,4.3804626,9.627106
72832,4.377899,9.62793
72833,4.3734436,9.630066
72834,4.3688965,9.635193
72835,4.3580017,9.630951
72836,4.3537292,9.632263
72837,4.352722,9.634979
72838,4.35318,9.64151
72839,4.3531494,9.645447
72840,4.3493958,9.644989
72841,4.3387146,9.639587
72842,4.338867,9.641663
72843,4.32959,9.640289
72844,4.3251953,9.642334
72845,4.3259277,9.647156
72846,4.320709,9.6484375
72847,4.317444,9.649841
72848,4.315796,9.653381
72849,4.3127747,9.6562195
72850,4.3089905,9.656311
72851,4.3062134,9.662018
72852,4.302185,9.662048
72853,4.2994385,9.65979
72854,4.293915,9.661224
72855,4.2853394,9.661011
72856,4.283478,9.663452
72857,4.286499,9.666565
72858,4.286804,9.670624
72859,4.2814636,9.671814
72860,4.2785034,9.673889
72861,4.2764587,9.673401
72862,4.2747803,9.675842
72863,4.270233,9.677216
72864,4.268158,9.68277
72865,4.2648315,9.68335
72866,4.261963,9.686401
72867,4.259857,9.690674
72868,4.2549744,9.692932
72869,4.2557373,9.6970215
72870,4.251007,9.700226
72871,4.2496033,9.701447
72872,4.24411,9.702637
72873,4.2414246,9.705566
72874,4.2390747,9.710632
72875,4.2387695,9.712769
72876,4.2395325,9.717255
72877,4.2400208,9.722931
72878,4.2438965,9.730072
72879,4.2435303,9.736328
72880,4.245331,9.744171
72881,4.2459106,9.749695
72882,4.2476196,9.755249
72883,4.2462463,9.759949
72884,4.2432556,9.763184
72885,4.244751,9.766724
72886,4.251587,9.774475
72887,4.258026,9.782928
72888,4.2599487,9.788239
72889,4.263153,9.794891
72890,4.2650757,9.80014
72891,4.265442,9.803711
72892,4.2676086,9.8107605
72893,4.267517,9.815796
72894,4.267639,9.819214
72895,4.2682495,9.818237
72896,4.272522,9.8220825
72897,4.274475,9.829681
72898,4.2798157,9.835297
72899,4.2852173,9.843964
72900,4.2894897,9.846802
72901,4.294922,9.853455
72902,4.29895,9.855438
72903,4.300873,9.857025
72904,4.3045654,9.863312
72905,4.3105774,9.868805
72906,4.3160095,9.875671
72907,4.3190002,9.878204
72908,4.3286133,9.8811035
72909,4.337097,9.888641
72910,4.3403625,9.892151
72911,4.347046,9.896423
72912,4.356262,9.900696
72913,4.3623047,9.905731
72914,4.3669434,9.908508
72915,4.373352,9.913544
72916,4.3804016,9.919373
72917,4.39093,9.928833
72918,4.4013367,9.937439
72919,4.409088,9.94342
72920,4.419098,9.951569
72921,4.4241943,9.959381
72922,4.437805,9.968689
72923,4.448822,9.978943
72924,4.456024,9.988373
72925,4.4694214,10.000061
72926,4.4808044,10.009277
72927,4.490143,10.018158
72928,4.5011597,10.02655
72929,4.508911,10.0347595
72930,4.515625,10.039154
72931,4.523987,10.047241
72932,4.5346375,10.057831
72933,4.5459595,10.068726
72934,4.5552063,10.07785
72935,4.562622,10.085876
72936,4.5666504,10.094116
72937,4.574646,10.100586
72938,4.58432,10.110931
72939,4.595001,10.12088
72940,4.604492,10.128265
72941,4.6123047,10.132233
72942,4.6196594,10.137878
72943,4.6297913,10.148315
72944,4.6418457,10.158051
72945,4.6523743,10.169037
72946,4.658783,10.175995
72947,4.6720276,10.185699
72948,4.6785583,10.192139
72949,4.685425,10.199005
72950,4.6993713,10.207001
72951,4.7063293,10.210876
72952,4.7131042,10.213745
72953,4.720093,10.212128
72954,4.730194,10.218567
72955,4.7374573,10.223114
72956,4.7478027,10.226654
72957,4.7485657,10.223236
72958,4.7528076,10.226593
72959,4.756897,10.225616
72960,4.7600403,10.072418
72961,4.767975,10.074066
72962,4.773926,10.073181
72963,4.7808228,10.074066
72964,4.784149,10.074463
72965,4.7878723,10.073395
72966,4.789032,10.07196
72967,4.795349,10.072968
72968,4.8041077,10.073578
72969,4.8094177,10.07431
72970,4.8144836,10.074158
72971,4.8192444,10.072052
72972,4.8268127,10.072693
72973,4.833679,10.069122
72974,4.8346863,10.067322
72975,4.835144,10.063934
72976,4.838806,10.061493
72977,4.8431396,10.061371
72978,4.84671,10.051514
72979,4.850891,10.051697
72980,4.8571167,10.054626
72981,4.857025,10.052185
72982,4.8604126,10.047211
72983,4.8641357,10.04422
72984,4.8697205,10.043152
